dateTime,Kp,Dst,dens,velo,Pdyn,ByIMF,BzIMF,mep06,mep05,mep01,me03,Lval,mlt,lat,lon
2006-12-24 18:17:50.344,3.0,-38.10804666,3.110804728514074,650.6758600004058,2.6335096624214556,1.3756326661289537,-0.13241400414773746,0.5,0.0,107.375,1.25,5.06,20.47866667,55.51,60.4
2006-12-24 18:53:18.339,3.0,-36.3347175,2.9334718400471713,655.995847500002,2.521198781384186,0.13430224867565754,0.39958474933518284,0.125,0.0,1.625,0.625,4.15,20.53533333,61.89,16.4
2006-12-24 19:07:58.337,3.0,-36.47861417,2.8867129374724416,655.5384147223656,2.4787405663754205,-0.02027716796660993,0.5930099785488994,0.25,0.0,0.625,1.125,4.99,9.67066667,58.15,229.32
2006-12-24 19:43:10.332,3.0,-38.25194333,2.8280463257689648,649.0850966665287,2.384874071572999,0.33172199958960275,1.0036757009856285,0.25,0.0,0.25,1.0,4.83,9.73933333,59.26,186.64
2006-12-24 19:57:18.330,3.0,-38.97194166,2.8044907920769457,646.4939916670121,2.347185251362182,0.4730549999142426,1.1685642121870077,0.625,0.0,135.75,0.75,5.12,20.116,61.01,38.63
2006-12-24 20:34:22.325,2.39602083,-40.8119375,2.685426313888622,644.8542638888881,2.2368837625085645,0.4427131978589673,-0.06030970185579432,0.375,0.0,1.75,0.75,4.36,20.57733333,60.9,352.21
2006-12-24 20:48:14.323,2.16046583,-41.5186025,2.639204191762286,644.3920427778269,2.1952839021858073,0.41960214368343063,-0.5687529350433886,0.375,0.0,0.125,1.125,4.22,9.34466667,60.05,205.26
2006-12-24 21:22:22.319,2.0,-41.62713361,2.562713301300826,636.9155386107001,2.0816981299357553,0.28814008762046556,-1.2982930933487618,0.375,0.0,0.0,0.875,4.2,9.454,51.9,167.11
2006-12-24 21:37:18.317,2.0,-41.37824528,2.5378244917049533,632.1866602776745,2.0294315704448196,0.21347358651270656,-1.4974037481345517,0.5,0.0,108.5,0.625,5.43,20.276,67.28,19.15
2006-12-24 22:14:38.311,2.0,-40.51204944,2.451204932807587,626.7078269445568,1.9231627636363005,0.051204945204247676,-1.9707826584056112,0.125,0.0,1.25,0.75,4.12,20.53466667,57.19,329.71
2006-12-24 22:28:30.309,2.0,-40.04982834,2.4049828106745377,628.3256008335062,1.897740599218176,0.004982833402645409,-2.1325600583207582,0.125,0.0,0.0,0.875,4.36,9.22333333,63.72,182.84
2006-12-24 23:02:22.305,2.05138792,-38.8814125,2.3118587004352986,631.0117708330074,1.8431623636971415,-0.03675333474368332,-2.397224166573861,0.125,0.0,0.125,0.625,4.01,9.01666667,47.22,143.46
2006-12-24 23:17:18.303,2.37494274,-38.1347475,2.386525188562519,624.7895625000789,1.8630734113738396,0.3614679989346102,-1.7501144995784295,0.25,0.0,646.125,1.0,6.06,20.906,73.23,3.34
2006-12-24 23:54:54.297,3.18960721,-36.2547525,2.5745246586714665,609.122937500857,1.9132065635606046,1.3641319998186165,-0.12078549872554634,0.375,0.0,2.25,0.75,4.22,20.46,53.45,307.41
2006-12-25 00:09:34.295,3.29999995,-35.84047361,2.5042840865117095,610.0310013889252,1.8641657361864972,1.5,-0.02762110795853523,0.125,0.0,0.0,0.75,4.97,9.39666667,67.33,161.2
2006-12-25 00:43:10.291,3.29999995,-35.28047472,2.168284806598227,620.6709802773646,1.6681661784893227,1.5,-0.47562021320947534,0.25,0.0,0.25,0.75,4.01,8.25133333,45.29,119.15
2006-12-25 00:57:34.289,3.29999995,-35.04047528,2.0242851627927374,625.2309697226626,1.5841663958061747,1.5,-0.6676197662975799,0.375,0.0,7.875,0.75,4.33,21.702,70.85,333.45
2006-12-25 01:35:10.281,3.29999995,-33.82762167,1.8241432779639781,627.758567499877,1.4410384190234344,2.1448080273848764,0.12066483122102123,0.625,0.0,3.5,1.125,4.28,20.47133333,49.68,284.54
2006-12-25 01:50:22.279,3.29999995,-33.32095611,1.7481434566950953,628.5185658333643,1.3853052006531228,2.423474058837194,0.4753307141418419,0.125,0.0,0.0,0.625,4.82,9.82933333,67.42,135.97
2006-12-25 02:24:46.274,3.03628766,-32.58714611,1.7412853971991287,626.9357305555886,1.3706426985995643,2.1458606662348774,1.3605661955259107,0.25,0.0,0.0,0.75,4.11,7.776,46.11,94.77
2006-12-25 02:38:22.272,2.88428818,-32.36048,1.7639519866964208,625.8023999998958,1.3819759933482105,1.8965279655990133,1.7232319652414134,0.25,0.0,5.375,1.125,4.07,22.70066667,71.77,309.71
2006-12-25 03:17:34.266,2.70000005,-30.82859333,1.887855438359424,619.6072249996303,1.446856233053774,1.5,1.5678707986794789,0.25,0.0,4.125,0.875,5.27,20.408,53.27,258.12
2006-12-25 03:31:42.265,2.70000005,-29.88637222,1.9585220104647254,616.0738958327576,1.4845450696379097,1.5,0.9789826147308502,0.125,0.0,0.25,1.25,4.46,10.41933333,65.76,108.78
2006-12-25 04:08:46.259,2.70000005,-27.56145083,2.0853816130162817,609.7309152778695,1.5526907969713977,1.456145090298383,0.07774781001637793,0.25,0.0,0.5,1.0,4.35,0.36066667,55.18,62.78
2006-12-25 05:00:14.252,2.68597204,-25.07014,1.999604111015118,614.0435477779545,1.509881223909373,1.206334269554083,1.6877274919839909,0.25,0.0,1.75,1.0,5.14,20.00466667,57.73,228.69
2006-12-25 05:13:02.250,2.5935278,-25.53236111,1.978270828154456,616.3902083331398,1.5034812466805492,1.5476666935996763,1.0263958758909681,0.125,0.0,0.125,0.75,4.22,11.04333333,64.08,81.81
2006-12-25 05:50:06.245,2.29999995,-27.0,1.9164931745376232,623.1857486108083,1.4849479726889048,2.536108856890265,-0.8887109443627446,0.125,0.0,0.625,0.375,4.13,1.272,55.09,13.9
2006-12-25 06:43:26.238,2.29999995,-27.0,1.899999976158142,605.4532150002699,1.3931254156225994,2.0760449523262805,-0.8932314847953554,0.125,0.0,0.25,0.5,4.19,11.57666667,63.29,55.76
2006-12-25 07:34:22.231,2.29999995,-27.78617472,1.9572841842575825,596.8543161111635,1.3943704981919303,1.6854316044054847,-1.330126106452712,0.125,0.0,0.625,0.5,4.51,1.15133333,64.86,9.01
2006-12-25 08:24:30.224,1.64716051,-29.30567889,2.081679130582957,590.2824622223602,1.448587667394054,1.6816791057402711,-0.6973319815536259,0.125,0.0,0.0,0.375,4.05,11.88733333,62.48,29.74
2006-12-25 09:16:46.217,1.29999995,-30.0,2.2838514510222416,580.8819811111154,1.5403108448759468,1.1850895750915664,0.4248419517141172,0.125,0.0,0.875,0.625,4.07,0.71133333,58.14,193.92
2006-12-25 10:06:38.210,1.29999995,-30.35061333,2.533184161403537,578.4424555557069,1.6954411536475957,-0.21195639940019798,-0.8221227883876543,0.125,0.0,0.125,0.625,4.21,11.88733333,60.78,3.07
2006-12-25 10:59:26.203,1.29999995,-31.0,2.797183536094503,581.9624477777409,1.8978407231991763,1.2840402582478323,-0.9981223889989553,0.25,0.0,0.625,0.75,4.18,0.07466667,50.95,164.68
2006-12-25 11:47:58.196,1.85964921,-31.05727611,2.5601503237624725,574.0050111107704,1.692130272662787,1.3799498602701195,-0.36040089124432084,0.125,0.0,0.0,0.5,4.12,11.50866667,57.25,112.89
2006-12-25 12:41:50.188,2.0,-31.72838556,2.4302726220541526,569.2109022222752,1.5772452624220317,0.21463342893725867,1.0550940156982884,0.125,0.0,0.125,0.625,5.02,7.556,75.44,252.38
2006-12-25 12:54:38.187,2.0,-31.95505167,2.4089393368378844,568.3575699998235,1.558045280296108,-0.14803276306161361,1.4390935215236218,0.25,0.0,1.625,0.5,4.07,22.95866667,46.44,137.4
2006-12-25 13:29:02.177,2.0,-33.04787611,2.4000000953674316,564.6124336111501,1.5306424485550567,-0.445181434354915,1.1644557565398999,0.25,0.0,0.5,0.5,4.18,19.74733333,64.46,91.23
2006-12-25 15:25:50.161,2.0,-35.56939972,2.686119980724137,570.4448022223579,1.7475080358333783,-0.6320204816688926,0.27224011196636666,0.25,0.0,0.0,1.0,4.11,10.35466667,48.27,280.15
2006-12-25 16:02:54.156,2.0,-35.07059889,2.799999952316284,574.1775966665831,1.8446785898159497,-1.474220689342346,0.437110332750244,0.125,0.0,0.0,0.5,4.95,9.29066667,70.47,227.96
2006-12-25 16:17:34.154,2.0,-35.32393167,2.799999952316284,570.022050555038,1.817789758538567,-0.8386665723368856,0.11933327424751383,0.25,0.0,4.0,0.75,4.49,21.26866667,48.48,87.56
2006-12-25 16:51:10.149,2.0,-35.89726361,2.799999952316284,560.5020741670304,1.7561899033112025,0.6173298297686309,-0.6086649268052444,0.125,0.0,0.5,0.5,4.03,20.26333333,62.49,42.39
2006-12-25 18:47:26.133,0.30000001,-32.418815,2.5418815099871193,554.581184999982,1.5630347898496109,-0.006829504419394006,0.3487110138457824,0.25,0.0,0.125,0.75,4.03,9.67266667,53.99,232.15
2006-12-25 19:22:38.128,0.30000001,-31.62274222,2.4245484264502393,553.8682266665894,1.4871838783572475,-0.33772578745265147,0.750903125968748,0.25,0.0,0.0,0.5,4.93,9.75733333,60.67,191.37
2006-12-25 19:37:18.126,0.30000001,-31.37829833,2.3756596370288268,553.134895000108,1.4529617374182515,-0.3621701748783621,0.8486806756715906,0.375,0.0,3.0,0.625,4.22,20.23133333,55.99,40.57
2006-12-25 20:13:18.121,0.52170028,-30.77829972,2.255659886186014,554.2170027779389,1.3844809715126603,-0.08961961572758714,1.1330201719620783,0.125,0.0,0.875,0.5,4.13,20.548,60.51,1.35
2006-12-25 22:07:42.106,1.29999995,-31.0,2.2358185634239396,559.2090694446172,1.3943274107089392,1.899999976158142,0.02090694019181133,0.125,0.0,0.125,0.625,4.1,9.212,62.32,186.89
2006-12-25 22:42:06.101,1.29999995,-31.0,1.9491525911973686,573.5423680559458,1.279661062826207,1.899999976158142,1.4542368354979132,0.375,0.0,0.25,0.625,4.49,9.11533333,49.59,148.92
